transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_003713,2025-01-21 14:41:00,BILLDESK-OPENAI CHATGPT PLUS SUB STORE,Monthly AI assistant subscription in INR,1710.34,debit,Credit Card,EXPENSE,Subscriptions,BILLDESK OPENAI CHATGPT PLUS SUB STORE,monthly ai assistant subscription in inr,BILLDESK OPENAI CHATGPT PLUS SUB STORE monthly ai assistant subscription in inr,7.445031968353362,EXPENSE::Subscriptions
TXN_C_000888,2025-03-07 09:47:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs ref:28212,1953.65,debit,UPI,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,7.577966428259025,EXPENSE::Groceries
TXN_C_002626,2025-01-17 23:04:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,11341.53,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.33631465645417,TRANSFER::Cash Withdrawal
TXN_C_005952,2025-06-26 21:16:00,UPI-STARBUCKS COFFEE CONNAUGHT PL NOIDA,Cappuccino and classic cold coffee,386.87,debit,Credit Card,EXPENSE,Food,UPI STARBUCKS COFFEE CONNAUGHT PL NOIDA,cappuccino and classic cold coffee,UPI STARBUCKS COFFEE CONNAUGHT PL NOIDA cappuccino and classic cold coffee,5.9606702319345715,EXPENSE::Food
TXN_C_001473,2025-07-12 10:23:00,ZERODHA BROKING FUND ADD,UPI funds add to Demat trading account,11905.92,transfer,Net Banking,TRANSFER,Investment,ZERODHA BROKING FUND ADD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD upi funds add to demat trading account,9.384875022691727,TRANSFER::Investment
TXN_C_000414,2025-08-20 03:06:00,PHYSICSWALLAH COURSE FEE STORE,Engineering exam prep test series,2997.48,debit,UPI,EXPENSE,Education,PHYSICSWALLAH COURSE FEE STORE,engineering exam prep test series,PHYSICSWALLAH COURSE FEE STORE engineering exam prep test series,8.005860772584652,EXPENSE::Education
TXN_C_002448,2025-05-06 00:45:00,BILLDESK-CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:47362,83.05,debit,Paytm,EXPENSE,Food,BILLDESK CHAI POINT CYBER CITY,ginger tea samosa and banana cake,BILLDESK CHAI POINT CYBER CITY ginger tea samosa and banana cake,4.431411859854625,EXPENSE::Food
TXN_C_001233,2025-07-12 09:27:00,BILLDESK-ZEPTO QUICK COMMERCE NOIDA,10-min grocery delivery milk bread curd,1100.73,debit,UPI,EXPENSE,Groceries,BILLDESK ZEPTO QUICK COMMERCE NOIDA,10 min grocery delivery milk bread curd,BILLDESK ZEPTO QUICK COMMERCE NOIDA 10 min grocery delivery milk bread curd,7.004636950618823,EXPENSE::Groceries
TXN_C_004987,2025-03-03 08:00:00,HDFC ERGO HEALTH INSURANCE MUMBAI,Annual family floater health policy premium ref:82584,17867.78,debit,Net Banking,EXPENSE,Insurance,HDFC ERGO HEALTH INSURANCE MUMBAI,annual family floater health policy premium,HDFC ERGO HEALTH INSURANCE MUMBAI annual family floater health policy premium,9.790810334977921,EXPENSE::Insurance
TXN_C_005022,2025-02-01 14:10:00,UPI-BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,5006.73,debit,Debit Card,EXPENSE,Fuel,UPI BHARAT PETROLEUM BPCL BUNKER,automobile unleaded petrol fillup,UPI BHARAT PETROLEUM BPCL BUNKER automobile unleaded petrol fillup,8.518737997588518,EXPENSE::Fuel
TXN_C_001225,2025-11-17 03:39:00,OLA CABS TRIP #94812 HYD,City taxi rideshare transport ref:31828,560.25,debit,Ola Money,EXPENSE,Transport,OLA CABS TRIP HYD,city taxi rideshare transport,OLA CABS TRIP HYD city taxi rideshare transport,6.330166439056464,EXPENSE::Transport
TXN_C_005972,2025-02-15 06:50:00,CRED-BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,1071.86,debit,Credit Card,EXPENSE,Groceries,CRED BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,CRED BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,6.9780832588151664,EXPENSE::Groceries
TXN_C_004367,2025-09-27 12:30:00,RAZORPAY*HDFC BANK FD INTEREST CR,Quarterly fixed deposit interest payout ref:34342,12191.15,credit,Bank Credit,INCOME,Interest,RAZORPAY BANK FD INTEREST CR,quarterly fixed deposit interest payout,RAZORPAY BANK FD INTEREST CR quarterly fixed deposit interest payout,9.40854758100035,INCOME::Interest
TXN_C_005211,2025-04-22 02:50:00,HDFC BANK ATM WITHDRAWAL STORE,Self cash withdrawal from ATM outlet,18139.57,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL STORE,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL STORE self cash withdrawal from atm outlet,9.805906145446682,TRANSFER::Cash Withdrawal
TXN_C_002952,2025-10-01 21:11:00,POS HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub ref:96970,1426.11,debit,UPI,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL cricket ipl and movie streaming sub,7.263406699299229,EXPENSE::Subscriptions
TXN_C_005882,2025-01-21 16:33:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight ref:47990,16150.67,debit,UPI,EXPENSE,Travel,MAKEMYTRIP INDIA FLIGHTS,roundtrip domestic airline tickets flight,MAKEMYTRIP INDIA FLIGHTS roundtrip domestic airline tickets flight,9.68977872887757,EXPENSE::Travel
TXN_C_000669,2025-08-20 15:15:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,301.75,debit,UPI,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.712907382433202,EXPENSE::Food
TXN_C_002794,2025-08-02 04:30:00,BHARATPE-SWIGGY INSTAMART GROCERY DELHI,Pantry staples oil wheat dal spices,3233.86,debit,UPI,EXPENSE,Groceries,BHARATPE SWIGGY INSTAMART GROCERY DELHI,pantry staples oil wheat dal spices,BHARATPE SWIGGY INSTAMART GROCERY DELHI pantry staples oil wheat dal spices,8.081740929337025,EXPENSE::Groceries
TXN_C_004833,2025-02-17 20:51:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,2089.23,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB monthly ai assistant subscription in inr,7.6450293867509265,EXPENSE::Subscriptions
TXN_C_005656,2025-02-07 09:18:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,433.2,debit,UPI,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.073505257444191,EXPENSE::Food
TXN_C_000700,2025-07-11 16:46:00,JIO FIBER BROADBAND RECHARGE STORE,Prepaid unlimited home internet recharge,889.97,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE STORE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE STORE prepaid unlimited home internet recharge,6.792310756870291,EXPENSE::Bills & Utilities
TXN_C_004637,2025-05-19 07:17:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,725.69,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,6.58849997669125,EXPENSE::Shopping
TXN_C_002998,2025-02-13 06:14:00,AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware ref:80560,5751.98,debit,Amazon Pay,EXPENSE,Shopping,AMAZON SELLER SERVICES IN,online electronics apparel kitchenware,AMAZON SELLER SERVICES IN online electronics apparel kitchenware,8.65747326041018,EXPENSE::Shopping
TXN_C_002296,2025-12-20 03:15:00,BILLDESK-TATA CONSULTANCY SERVICES SALARY,Monthly salary credit NEFT/IMPS,98354.95,credit,Net Banking,INCOME,Salary,BILLDESK TATA CONSULTANCY SERVICES SALARY,monthly salary credit neft imps,BILLDESK TATA CONSULTANCY SERVICES SALARY monthly salary credit neft imps,11.496348320207902,INCOME::Salary
TXN_C_005932,2025-05-18 11:07:00,PAYTM*CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,28469.72,debit,Debit Card,EXPENSE,Shopping,PAYTM ELECTRONICS STORE,home appliance laptop monitor accessories,PAYTM ELECTRONICS STORE home appliance laptop monitor accessories,10.256631469731017,EXPENSE::Shopping
TXN_C_002162,2025-09-02 04:20:00,POS IRCTC RAILWAY TICKET BOOKING PUNE,Train journey 3rd AC express tickets,2085.7,debit,Net Banking,EXPENSE,Travel,IRCTC RAILWAY TICKET BOOKING PUNE,train journey 3rd ac express tickets,IRCTC RAILWAY TICKET BOOKING PUNE train journey 3rd ac express tickets,7.643339149739339,EXPENSE::Travel
TXN_C_004044,2025-10-12 01:29:00,INDIGO AIRLINES TICKETS DELHI,Direct domestic airfare booking ref:62796,10519.88,debit,Credit Card,EXPENSE,Travel,INDIGO AIRLINES TICKETS DELHI,direct domestic airfare booking,INDIGO AIRLINES TICKETS DELHI direct domestic airfare booking,9.261117132983333,EXPENSE::Travel
TXN_C_004401,2025-03-31 22:29:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,447.94,debit,UPI,EXPENSE,Food,HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,6.106889248523399,EXPENSE::Food
TXN_C_000257,2025-07-16 23:08:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,11270.69,transfer,Auto Debit,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.330049551426027,TRANSFER::Savings
TXN_C_002673,2025-06-04 17:49:00,HDFC ERGO HEALTH INSURANCE DELHI,Annual family floater health policy premium,20002.68,debit,Credit Card,EXPENSE,Insurance,HDFC ERGO HEALTH INSURANCE DELHI,annual family floater health policy premium,HDFC ERGO HEALTH INSURANCE DELHI annual family floater health policy premium,9.903671535610204,EXPENSE::Insurance
TXN_C_003686,2025-11-11 13:39:00,APOLLO PHARMACY MEDICAL,Prescription diabetes and blood pressure drugs,3972.35,debit,Debit Card,EXPENSE,Healthcare,APOLLO PHARMACY MEDICAL,prescription diabetes and blood pressure drugs,APOLLO PHARMACY MEDICAL prescription diabetes and blood pressure drugs,8.287364846573306,EXPENSE::Healthcare
TXN_C_003828,2025-02-28 11:14:00,ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan,1350.37,debit,UPI,EXPENSE,Bills & Utilities,ACT FIBERNET BROADBAND BILL,monthly high speed fiber internet plan,ACT FIBERNET BROADBAND BILL monthly high speed fiber internet plan,7.208874171670839,EXPENSE::Bills & Utilities
TXN_C_002048,2025-05-30 08:09:00,SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription,164.26,debit,Credit Card,EXPENSE,Subscriptions,SPOTIFY INDIA PREMIUM MUSIC,individual music streaming monthly subscription,SPOTIFY INDIA PREMIUM MUSIC individual music streaming monthly subscription,5.107519991273039,EXPENSE::Subscriptions
TXN_C_004974,2025-07-04 07:02:00,HOTSTAR DISNEY PLUS ANNUAL MUMBAI,Cricket IPL and movie streaming sub ref:51884,1412.12,debit,Credit Card,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL MUMBAI,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL MUMBAI cricket ipl and movie streaming sub,7.253555304768566,EXPENSE::Subscriptions
TXN_C_004058,2025-06-16 15:51:00,UPWORK FOREX INWARD REMITTANCE,Freelance UI/UX design project fee,45583.1,credit,Bank Transfer,INCOME,Freelance,UPWORK FOREX INWARD REMITTANCE,freelance ui ux design project fee,UPWORK FOREX INWARD REMITTANCE freelance ui ux design project fee,10.727314250487478,INCOME::Freelance
TXN_C_005426,2025-03-15 14:22:00,PAYTM*DPS SCHOOL QUARTERLY TUITION,School term tuition fees and bus charges ref:64545,55098.02,debit,Net Banking,EXPENSE,Education,PAYTM SCHOOL QUARTERLY TUITION,school term tuition fees and bus charges,PAYTM SCHOOL QUARTERLY TUITION school term tuition fees and bus charges,10.916887209138915,EXPENSE::Education
TXN_C_000142,2025-06-23 07:21:00,CRED-ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,661.95,debit,UPI,EXPENSE,Groceries,CRED ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,CRED ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.496699572560728,EXPENSE::Groceries
TXN_C_000560,2025-09-26 04:27:00,PAYTM*INDIGO AIRLINES TICKETS,Direct domestic airfare booking,13577.05,debit,Credit Card,EXPENSE,Travel,PAYTM AIRLINES TICKETS,direct domestic airfare booking,PAYTM AIRLINES TICKETS direct domestic airfare booking,9.516209797282269,EXPENSE::Travel
TXN_C_003383,2025-11-30 23:49:00,FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment ref:26476,32309.09,credit,Bank Transfer,INCOME,Freelance,FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,FIVERR GIG PAYOUT RAZORPAY web development consulting payment,10.383134844329986,INCOME::Freelance
TXN_C_002723,2025-10-14 20:14:00,BHARATPE-HDFC BANK ATM OUT OF NETWORK FEE STORE,Non-home bank ATM transaction surcharge ref:60364,33.47,debit,Bank Debit,EXPENSE,Fees & Charges,BHARATPE HDFC BANK ATM OUT OF NETWORK FEE STORE,non home bank atm transaction surcharge,BHARATPE HDFC BANK ATM OUT OF NETWORK FEE STORE non home bank atm transaction surcharge,3.540089380528774,EXPENSE::Fees & Charges
TXN_C_001065,2025-12-21 18:24:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,549.43,debit,UPI,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.3106997909477,EXPENSE::Transport
TXN_C_000750,2025-10-01 07:54:00,MAKEMYTRIP INDIA FLIGHTS PUNE,Roundtrip domestic airline tickets flight,17547.59,debit,UPI,EXPENSE,Travel,MAKEMYTRIP INDIA FLIGHTS PUNE,roundtrip domestic airline tickets flight,MAKEMYTRIP INDIA FLIGHTS PUNE roundtrip domestic airline tickets flight,9.772728883786089,EXPENSE::Travel
TXN_C_002468,2025-03-15 11:08:00,UPI-RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice ref:41097,65044.85,credit,UPI,INCOME,Freelance,UPI RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,UPI RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,11.082847684826362,INCOME::Freelance
TXN_C_002732,2025-06-01 01:38:00,HPCL PETROL OUTLET PUNE HYD,Diesel fuel refill for SUV,4048.67,debit,UPI,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE HYD,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE HYD diesel fuel refill for suv,8.306390675299307,EXPENSE::Fuel
TXN_C_005779,2025-10-04 17:46:00,RAZORPAY*IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,21334.11,transfer,Net Banking,TRANSFER,Bank Transfer,RAZORPAY NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,RAZORPAY NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.96810935145601,TRANSFER::Bank Transfer
TXN_C_001311,2025-11-14 16:05:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit,752.79,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT savings account quarterly interest credit,6.6251138146267055,INCOME::Interest
TXN_C_002292,2025-12-11 23:45:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:47590,25159.91,debit,UPI,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,10.133046878681775,EXPENSE::Shopping
TXN_C_004320,2025-06-20 01:54:00,UPI-NOBROKER RENTPAY TO LANDLORD NOIDA,Monthly 2BHK residential flat house rent,50556.14,debit,Credit Card,EXPENSE,Rent & Housing,UPI NOBROKER RENTPAY TO LANDLORD NOIDA,monthly 2bhk residential flat house rent,UPI NOBROKER RENTPAY TO LANDLORD NOIDA monthly 2bhk residential flat house rent,10.830859460765101,EXPENSE::Rent & Housing
TXN_C_001526,2025-02-03 12:43:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,402.94,debit,Credit Card,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.0012663520802425,EXPENSE::Groceries
TXN_C_005020,2025-05-31 09:33:00,CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment,8029.17,transfer,UPI,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY monthly credit card outstanding bill payment,8.990960977326925,TRANSFER::Credit Card Payment
TXN_C_003887,2025-08-25 20:01:00,HDFC FIXED DEPOSIT CREATE MUMBAI,Term deposit lock-in placement for 1 year,37815.96,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE MUMBAI,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE MUMBAI term deposit lock in placement for 1 year,10.540512958230817,TRANSFER::Savings
TXN_C_004218,2025-09-16 09:11:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,724.21,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.586461268085128,EXPENSE::Bills & Utilities
TXN_C_001819,2025-09-13 19:45:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight ref:43278,15340.98,debit,Net Banking,EXPENSE,Travel,MAKEMYTRIP INDIA FLIGHTS,roundtrip domestic airline tickets flight,MAKEMYTRIP INDIA FLIGHTS roundtrip domestic airline tickets flight,9.63834814090739,EXPENSE::Travel
TXN_C_005559,2025-12-03 08:31:00,POS ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,442.57,debit,Credit Card,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.094855624695163,EXPENSE::Groceries
TXN_C_001101,2025-08-29 03:53:00,CRED-PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,12278.12,credit,Bank Transfer,INCOME,Business Income,CRED PAYTM BUSINESS SETTLEMENT CR,shop sales disbursement,CRED PAYTM BUSINESS SETTLEMENT CR shop sales disbursement,9.41565553789556,INCOME::Business Income
TXN_C_004136,2025-05-08 10:15:00,ACCENTURE INDIA PAYROLL DIRECT,Monthly net salary credit ref:94872,158462.48,credit,Direct Deposit,INCOME,Salary,ACCENTURE INDIA PAYROLL DIRECT,monthly net salary credit,ACCENTURE INDIA PAYROLL DIRECT monthly net salary credit,11.973279435656352,INCOME::Salary
TXN_C_003778,2025-12-09 23:59:00,DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing,4753.89,debit,Credit Card,EXPENSE,Healthcare,DR LAL PATHLABS DIAGNOSTICS,full body health checkup blood testing,DR LAL PATHLABS DIAGNOSTICS full body health checkup blood testing,8.466928841168269,EXPENSE::Healthcare
TXN_C_002551,2025-04-26 06:21:00,AMAZON SELLER SERVICES IN HYD,Online electronics apparel kitchenware,19681.83,debit,Amazon Pay,EXPENSE,Shopping,AMAZON SELLER SERVICES IN HYD,online electronics apparel kitchenware,AMAZON SELLER SERVICES IN HYD online electronics apparel kitchenware,9.887501961080908,EXPENSE::Shopping
TXN_C_004099,2025-07-04 14:06:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices,4295.14,debit,Credit Card,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY pantry staples oil wheat dal spices,8.365472224112084,EXPENSE::Groceries
TXN_C_003047,2025-05-10 08:24:00,PAYTM*OLA CABS TRIP #94812 MUMBAI,City taxi rideshare transport ref:87252,890.42,debit,UPI,EXPENSE,Transport,PAYTM CABS TRIP MUMBAI,city taxi rideshare transport,PAYTM CABS TRIP MUMBAI city taxi rideshare transport,6.792815696877317,EXPENSE::Transport
TXN_C_003516,2025-05-28 18:55:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,10329.84,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.2428888753614,TRANSFER::Cash Withdrawal
TXN_C_001210,2025-04-29 21:17:00,PAYTM WALLET TOPUP LOAD NOIDA,Money transfer from bank account to wallet,3890.61,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD NOIDA,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD NOIDA money transfer from bank account to wallet,8.266578232735139,TRANSFER::Other Transfer
TXN_C_000033,2025-12-01 16:00:00,PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,148212.63,credit,Bank Transfer,INCOME,Business Income,PAYTM BUSINESS SETTLEMENT CR,shop sales disbursement,PAYTM BUSINESS SETTLEMENT CR shop sales disbursement,11.906409957925506,INCOME::Business Income
TXN_C_004232,2025-12-21 18:25:00,POS TATA 1MG HEALTHCARE STORE,Online diagnostic medicines and vitamins,2561.83,debit,Credit Card,EXPENSE,Healthcare,TATA 1MG HEALTHCARE STORE,online diagnostic medicines and vitamins,TATA 1MG HEALTHCARE STORE online diagnostic medicines and vitamins,7.848867395642973,EXPENSE::Healthcare
TXN_C_002007,2025-01-30 11:45:00,BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,1512.99,debit,Debit Card,EXPENSE,Fuel,BHARAT PETROLEUM BPCL BUNKER,automobile unleaded petrol fillup,BHARAT PETROLEUM BPCL BUNKER automobile unleaded petrol fillup,7.322503828955766,EXPENSE::Fuel
TXN_C_005406,2025-05-14 04:23:00,GROWW MUTUAL FUND SIP AUTO,Monthly index fund SIP investment deduction,19761.54,transfer,UPI AutoPay,TRANSFER,Investment,GROWW MUTUAL FUND SIP AUTO,monthly index fund sip investment deduction,GROWW MUTUAL FUND SIP AUTO monthly index fund sip investment deduction,9.8915435055511,TRANSFER::Investment
TXN_C_000386,2025-06-02 13:03:00,LOCAL DRY CLEANERS AND LAUNDRY BANGALORE,Steam press dry cleaning clothes,550.75,debit,UPI,EXPENSE,Other Expense,LOCAL DRY CLEANERS AND LAUNDRY BANGALORE,steam press dry cleaning clothes,LOCAL DRY CLEANERS AND LAUNDRY BANGALORE steam press dry cleaning clothes,6.313095045136846,EXPENSE::Other Expense
TXN_C_001079,2025-02-20 22:51:00,BIGBASKET SUPERMARKET ORDER PUNE,Monthly household monthly grocery order,4999.21,debit,UPI,EXPENSE,Groceries,BIGBASKET SUPERMARKET ORDER PUNE,monthly household monthly grocery order,BIGBASKET SUPERMARKET ORDER PUNE monthly household monthly grocery order,8.517235190534262,EXPENSE::Groceries
TXN_C_000326,2025-07-21 02:37:00,ENRICH SALON & SPA SERVICES BANGALORE,Hair styling facial skincare treatments,3085.14,debit,UPI,EXPENSE,Personal Care,ENRICH SALON SPA SERVICES BANGALORE,hair styling facial skincare treatments,ENRICH SALON SPA SERVICES BANGALORE hair styling facial skincare treatments,8.034676398063892,EXPENSE::Personal Care
TXN_C_004142,2025-05-09 00:21:00,CRED-CHAI POINT CYBER CITY,Ginger tea samosa and banana cake,288.8,debit,Paytm,EXPENSE,Food,CRED CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CRED CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.669191029886582,EXPENSE::Food
TXN_C_001381,2025-09-16 05:25:00,ZOMATO FOOD ORDER #49102 HYD,Weekend lunch food delivery burger pizza,1704.49,debit,Paytm Wallet,EXPENSE,Food,ZOMATO FOOD ORDER HYD,weekend lunch food delivery burger pizza,ZOMATO FOOD ORDER HYD weekend lunch food delivery burger pizza,7.441607738458338,EXPENSE::Food
TXN_C_005945,2025-10-09 20:44:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,549.02,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,6.309954641201739,TRANSFER::Cash Withdrawal
TXN_C_000406,2025-09-07 03:56:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,25187.82,transfer,Net Banking,TRANSFER,Investment,KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,10.134155524263733,TRANSFER::Investment
TXN_C_004936,2025-09-12 09:55:00,CROMA ELECTRONICS STORE STORE,Home appliance laptop monitor accessories,4718.61,debit,Credit Card,EXPENSE,Shopping,CROMA ELECTRONICS STORE STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE STORE home appliance laptop monitor accessories,8.459481448047148,EXPENSE::Shopping
TXN_C_005115,2025-11-02 16:03:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics ref:51346,5482.77,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,8.609548099613049,EXPENSE::Shopping
TXN_C_000890,2025-06-19 18:40:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices ref:28236,945.5,debit,Credit Card,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY pantry staples oil wheat dal spices,6.852770970649377,EXPENSE::Groceries
TXN_C_004487,2025-05-04 23:32:00,RAZORPAY MERCHANT SETTLEMENT STORE,Freelance software contract invoice,52455.54,credit,Net Banking,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT STORE,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT STORE freelance software contract invoice,10.867740296232393,INCOME::Freelance
TXN_C_003671,2025-07-14 08:27:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,431.67,debit,UPI,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,6.069975312726496,EXPENSE::Groceries
TXN_C_004258,2025-03-17 17:49:00,HPCL PETROL OUTLET PUNE HYD,Diesel fuel refill for SUV ref:97411,2681.13,debit,UPI,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE HYD,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE HYD diesel fuel refill for suv,7.894366533957011,EXPENSE::Fuel
