user_id,transaction_id,date,merchant,amount,category,subcategory,transaction_type,payment_method,day_of_week,hour,is_weekend,time_of_day
USR_0023,TXN_H_0011861,2025-03-30 10:11:00,Blinkit Quick Commerce,872.58,EXPENSE,Groceries,debit,Debit Card,6,10,1,Morning
USR_0002,TXN_H_0000728,2025-03-30 10:18:00,Swiggy Food Order,282.76,EXPENSE,Food,debit,Debit Card,6,10,1,Morning
USR_0011,TXN_H_0005496,2025-03-30 10:22:00,Starbucks India,606.91,EXPENSE,Food,debit,Credit Card,6,10,1,Morning
USR_0036,TXN_H_0018807,2025-03-30 10:37:00,Domino's Pizza,621.0,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0006,TXN_H_0002854,2025-03-30 10:46:00,Swiggy Food Order,689.65,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0025,TXN_H_0012941,2025-03-30 10:50:00,Domino's Pizza,556.1,EXPENSE,Food,debit,Credit Card,6,10,1,Morning
USR_0006,TXN_H_0002855,2025-03-30 11:23:00,DMart Supercenter,1098.25,EXPENSE,Groceries,debit,Credit Card,6,11,1,Morning
USR_0021,TXN_H_0010770,2025-03-30 11:29:00,BigBasket Supermarket,1348.59,EXPENSE,Groceries,debit,Credit Card,6,11,1,Morning
USR_0010,TXN_H_0004973,2025-03-30 11:38:00,Zepto Groceries,1355.37,EXPENSE,Groceries,debit,Credit Card,6,11,1,Morning
USR_0006,TXN_H_0002852,2025-03-30 11:56:00,Starbucks India,515.93,EXPENSE,Food,debit,UPI,6,11,1,Morning
USR_0038,TXN_H_0019863,2025-03-30 12:35:00,Swiggy Food Order,566.17,EXPENSE,Food,debit,Paytm,6,12,1,Afternoon
USR_0022,TXN_H_0011303,2025-03-30 12:39:00,Amazon India Marketplace,3110.98,EXPENSE,Shopping,debit,Debit Card,6,12,1,Afternoon
USR_0029,TXN_H_0015019,2025-03-30 12:41:00,Starbucks India,262.58,EXPENSE,Food,debit,Debit Card,6,12,1,Afternoon
USR_0027,TXN_H_0013974,2025-03-30 13:01:00,Zepto Groceries,2345.56,EXPENSE,Groceries,debit,Credit Card,6,13,1,Afternoon
USR_0016,TXN_H_0008172,2025-03-30 13:23:00,Zepto Groceries,778.57,EXPENSE,Groceries,debit,Debit Card,6,13,1,Afternoon
USR_0011,TXN_H_0005495,2025-03-30 13:33:00,Domino's Pizza,303.08,EXPENSE,Food,debit,Debit Card,6,13,1,Afternoon
USR_0019,TXN_H_0009748,2025-03-30 13:45:00,Domino's Pizza,555.95,EXPENSE,Food,debit,Debit Card,6,13,1,Afternoon
USR_0007,TXN_H_0003375,2025-03-30 13:53:00,Haldiram's,404.2,EXPENSE,Food,debit,Debit Card,6,13,1,Afternoon
USR_0007,TXN_H_0003376,2025-03-30 13:54:00,Zepto Groceries,1242.56,EXPENSE,Groceries,debit,Debit Card,6,13,1,Afternoon
USR_0029,TXN_H_0015020,2025-03-30 14:04:00,Starbucks India,455.59,EXPENSE,Food,debit,Paytm,6,14,1,Afternoon
USR_0030,TXN_H_0015588,2025-03-30 14:11:00,Amazon India Marketplace,1552.37,EXPENSE,Shopping,debit,UPI,6,14,1,Afternoon
USR_0031,TXN_H_0016115,2025-03-30 14:14:00,Haldiram's,398.36,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0014,TXN_H_0007117,2025-03-30 14:15:00,Haldiram's,342.77,EXPENSE,Food,debit,Debit Card,6,14,1,Afternoon
USR_0021,TXN_H_0010771,2025-03-30 14:38:00,Myntra Fashion Store,4139.96,EXPENSE,Shopping,debit,Debit Card,6,14,1,Afternoon
USR_0036,TXN_H_0018808,2025-03-30 14:40:00,Zepto Groceries,2262.42,EXPENSE,Groceries,debit,Debit Card,6,14,1,Afternoon
USR_0016,TXN_H_0008173,2025-03-30 14:49:00,Flipkart Internet,3898.19,EXPENSE,Shopping,debit,Debit Card,6,14,1,Afternoon
USR_0030,TXN_H_0015587,2025-03-30 14:49:00,Chai Point,379.55,EXPENSE,Food,debit,Paytm,6,14,1,Afternoon
USR_0008,TXN_H_0003915,2025-03-30 14:52:00,Starbucks India,482.35,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0021,TXN_H_0010768,2025-03-30 15:06:00,Swiggy Food Order,513.12,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0025,TXN_H_0012942,2025-03-30 15:28:00,BigBasket Supermarket,1651.86,EXPENSE,Groceries,debit,Debit Card,6,15,1,Afternoon
USR_0013,TXN_H_0006607,2025-03-30 15:31:00,Croma Electronics,2617.12,EXPENSE,Shopping,debit,Debit Card,6,15,1,Afternoon
USR_0025,TXN_H_0012940,2025-03-30 15:36:00,Haldiram's,466.45,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0013,TXN_H_0006605,2025-03-30 15:46:00,Domino's Pizza,422.03,EXPENSE,Food,debit,UPI,6,15,1,Afternoon
USR_0040,TXN_H_0020877,2025-03-30 15:46:00,Chai Point,615.08,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0017,TXN_H_0008687,2025-03-30 15:58:00,Swiggy Food Order,446.6,EXPENSE,Food,debit,Credit Card,6,15,1,Afternoon
USR_0004,TXN_H_0001802,2025-03-30 16:03:00,DMart Supercenter,2258.47,EXPENSE,Groceries,debit,Debit Card,6,16,1,Afternoon
USR_0024,TXN_H_0012392,2025-03-30 16:05:00,Swiggy Food Order,599.59,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
USR_0029,TXN_H_0015018,2025-03-30 16:10:00,Starbucks India,380.85,EXPENSE,Food,debit,Debit Card,6,16,1,Afternoon
USR_0020,TXN_H_0010270,2025-03-30 16:19:00,DMart Supercenter,2142.2,EXPENSE,Groceries,debit,UPI,6,16,1,Afternoon
USR_0013,TXN_H_0006606,2025-03-30 16:21:00,Chai Point,450.42,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
USR_0002,TXN_H_0000727,2025-03-30 16:22:00,Haldiram's,375.56,EXPENSE,Food,debit,Debit Card,6,16,1,Afternoon
USR_0005,TXN_H_0002339,2025-03-30 16:22:00,Chai Point,402.04,EXPENSE,Food,debit,Debit Card,6,16,1,Afternoon
USR_0037,TXN_H_0019326,2025-03-30 16:33:00,BigBasket Supermarket,950.1,EXPENSE,Groceries,debit,UPI,6,16,1,Afternoon
USR_0038,TXN_H_0019864,2025-03-30 16:38:00,Flipkart Internet,5580.9,EXPENSE,Shopping,debit,Debit Card,6,16,1,Afternoon
USR_0008,TXN_H_0003913,2025-03-30 16:42:00,Starbucks India,460.43,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
USR_0008,TXN_H_0003914,2025-03-30 16:42:00,Swiggy Food Order,484.9,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0040,TXN_H_0020876,2025-03-30 16:49:00,Haldiram's,727.42,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0001,TXN_H_0000185,2025-03-30 17:24:00,Haldiram's,618.56,EXPENSE,Food,debit,Credit Card,6,17,1,Evening
USR_0035,TXN_H_0018294,2025-03-30 17:26:00,Swiggy Food Order,694.49,EXPENSE,Food,debit,Debit Card,6,17,1,Evening
USR_0005,TXN_H_0002340,2025-03-30 17:48:00,BigBasket Supermarket,1535.62,EXPENSE,Groceries,debit,Credit Card,6,17,1,Evening
USR_0024,TXN_H_0012391,2025-03-30 17:53:00,Zomato Restaurant,771.48,EXPENSE,Food,debit,UPI,6,17,1,Evening
USR_0004,TXN_H_0001799,2025-03-30 18:13:00,Domino's Pizza,588.18,EXPENSE,Food,debit,Credit Card,6,18,1,Evening
USR_0009,TXN_H_0004463,2025-03-30 18:13:00,Nykaa E-Retail,2244.37,EXPENSE,Shopping,debit,UPI,6,18,1,Evening
USR_0008,TXN_H_0003917,2025-03-30 18:17:00,Croma Electronics,2241.03,EXPENSE,Shopping,debit,Credit Card,6,18,1,Evening
USR_0036,TXN_H_0018805,2025-03-30 18:26:00,Domino's Pizza,586.68,EXPENSE,Food,debit,Debit Card,6,18,1,Evening
USR_0011,TXN_H_0005494,2025-03-30 18:37:00,Haldiram's,565.99,EXPENSE,Food,debit,Paytm,6,18,1,Evening
USR_0008,TXN_H_0003916,2025-03-30 19:00:00,Zepto Groceries,995.65,EXPENSE,Groceries,debit,Credit Card,6,19,1,Evening
USR_0035,TXN_H_0018295,2025-03-30 19:06:00,BigBasket Supermarket,859.06,EXPENSE,Groceries,debit,UPI,6,19,1,Evening
USR_0011,TXN_H_0005497,2025-03-30 19:09:00,BigBasket Supermarket,1952.75,EXPENSE,Groceries,debit,Debit Card,6,19,1,Evening
USR_0012,TXN_H_0006069,2025-03-30 19:13:00,Myntra Fashion Store,1341.72,EXPENSE,Shopping,debit,UPI,6,19,1,Evening
USR_0017,TXN_H_0008688,2025-03-30 19:18:00,Swiggy Food Order,378.67,EXPENSE,Food,debit,Debit Card,6,19,1,Evening
USR_0023,TXN_H_0011862,2025-03-30 19:34:00,Myntra Fashion Store,1510.92,EXPENSE,Shopping,debit,Credit Card,6,19,1,Evening
USR_0010,TXN_H_0004972,2025-03-30 19:38:00,Chai Point,560.74,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0040,TXN_H_0020878,2025-03-30 19:45:00,Swiggy Food Order,475.16,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0017,TXN_H_0008689,2025-03-30 19:50:00,BigBasket Supermarket,1069.43,EXPENSE,Groceries,debit,UPI,6,19,1,Evening
USR_0001,TXN_H_0000186,2025-03-30 20:34:00,DMart Supercenter,1919.8,EXPENSE,Groceries,debit,Debit Card,6,20,1,Evening
USR_0023,TXN_H_0011860,2025-03-30 20:36:00,Starbucks India,363.54,EXPENSE,Food,debit,UPI,6,20,1,Evening
USR_0028,TXN_H_0014493,2025-03-30 20:37:00,Blinkit Quick Commerce,711.94,EXPENSE,Groceries,debit,Credit Card,6,20,1,Evening
USR_0014,TXN_H_0007116,2025-03-30 20:52:00,Domino's Pizza,409.47,EXPENSE,Food,debit,Debit Card,6,20,1,Evening
USR_0037,TXN_H_0019325,2025-03-30 20:53:00,Haldiram's,556.71,EXPENSE,Food,debit,Credit Card,6,20,1,Evening
USR_0028,TXN_H_0014492,2025-03-30 21:00:00,Swiggy Food Order,513.3,EXPENSE,Food,debit,Credit Card,6,21,1,Evening
USR_0009,TXN_H_0004462,2025-03-30 21:01:00,Zomato Restaurant,436.56,EXPENSE,Food,debit,UPI,6,21,1,Evening
USR_0002,TXN_H_0000729,2025-03-30 21:02:00,Swiggy Food Order,311.29,EXPENSE,Food,debit,Debit Card,6,21,1,Evening
USR_0018,TXN_H_0009211,2025-03-30 21:20:00,Nykaa E-Retail,3386.97,EXPENSE,Shopping,debit,UPI,6,21,1,Evening
USR_0033,TXN_H_0017187,2025-03-30 21:54:00,Zomato Restaurant,245.61,EXPENSE,Food,debit,UPI,6,21,1,Evening
USR_0036,TXN_H_0018806,2025-03-30 22:14:00,Starbucks India,467.32,EXPENSE,Food,debit,UPI,6,22,1,Night
USR_0018,TXN_H_0009210,2025-03-30 22:50:00,Chai Point,678.12,EXPENSE,Food,debit,Credit Card,6,22,1,Night
USR_0006,TXN_H_0002853,2025-03-30 22:51:00,Chai Point,512.02,EXPENSE,Food,debit,Paytm,6,22,1,Night
USR_0034,TXN_H_0017735,2025-03-31 07:03:00,Uber India Rides,97.15,EXPENSE,Transport,debit,Credit Card,0,7,0,Morning
USR_0005,TXN_H_0002342,2025-03-31 07:50:00,Namma Metro / Delhi Metro DMRC,500.89,EXPENSE,Transport,debit,Credit Card,0,7,0,Morning
USR_0039,TXN_H_0020374,2025-03-31 08:02:00,Starbucks India,395.43,EXPENSE,Food,debit,UPI,0,8,0,Morning
USR_0037,TXN_H_0019329,2025-03-31 08:21:00,Namma Metro / Delhi Metro DMRC,97.08,EXPENSE,Transport,debit,UPI,0,8,0,Morning
USR_0037,TXN_H_0019327,2025-03-31 08:42:00,Domino's Pizza,442.37,EXPENSE,Food,debit,Debit Card,0,8,0,Morning
USR_0012,TXN_H_0006070,2025-03-31 09:01:00,Zomato Restaurant,271.06,EXPENSE,Food,debit,Paytm,0,9,0,Morning
USR_0039,TXN_H_0020375,2025-03-31 09:28:00,Ola Cabs Commute,176.02,EXPENSE,Transport,debit,Paytm,0,9,0,Morning
USR_0002,TXN_H_0000730,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,156164.35,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0019,TXN_H_0009749,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,178668.25,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0020,TXN_H_0010271,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,97314.53,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0024,TXN_H_0012393,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,105490.6,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0030,TXN_H_0015589,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,146411.29,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0040,TXN_H_0020879,2025-03-31 09:30:00,TCS / Infosys Monthly Payroll Salary,89119.34,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0027,TXN_H_0013975,2025-03-31 09:35:00,Rapido Bike Taxi,100.89,EXPENSE,Transport,debit,UPI,0,9,0,Morning
USR_0022,TXN_H_0011305,2025-03-31 09:36:00,Domino's Pizza,336.82,EXPENSE,Food,debit,UPI,0,9,0,Morning
USR_0025,TXN_H_0012944,2025-03-31 10:15:00,Ola Cabs Commute,55.67,EXPENSE,Transport,debit,Paytm,0,10,0,Morning
USR_0031,TXN_H_0016116,2025-03-31 10:29:00,Ola Cabs Commute,344.74,EXPENSE,Transport,debit,UPI,0,10,0,Morning
USR_0022,TXN_H_0011306,2025-03-31 10:53:00,Uber India Rides,314.23,EXPENSE,Transport,debit,Paytm,0,10,0,Morning
USR_0006,TXN_H_0002857,2025-03-31 11:01:00,Swiggy Food Order,590.27,EXPENSE,Food,debit,Paytm,0,11,0,Morning
USR_0035,TXN_H_0018297,2025-03-31 11:10:00,Uber India Rides,112.99,EXPENSE,Transport,debit,Credit Card,0,11,0,Morning
USR_0010,TXN_H_0004974,2025-03-31 11:17:00,Haldiram's,453.53,EXPENSE,Food,debit,Credit Card,0,11,0,Morning
USR_0008,TXN_H_0003919,2025-03-31 11:39:00,Ola Cabs Commute,114.22,EXPENSE,Transport,debit,Credit Card,0,11,0,Morning
USR_0023,TXN_H_0011863,2025-03-31 11:41:00,Swiggy Food Order,367.23,EXPENSE,Food,debit,Paytm,0,11,0,Morning
USR_0003,TXN_H_0001267,2025-03-31 12:08:00,Uber India Rides,500.01,EXPENSE,Transport,debit,Paytm,0,12,0,Afternoon
USR_0028,TXN_H_0014494,2025-03-31 12:12:00,Rapido Bike Taxi,106.93,EXPENSE,Transport,debit,UPI,0,12,0,Afternoon
USR_0025,TXN_H_0012943,2025-03-31 13:10:00,Haldiram's,503.2,EXPENSE,Food,debit,Paytm,0,13,0,Afternoon
USR_0013,TXN_H_0006609,2025-03-31 13:12:00,Chai Point,578.16,EXPENSE,Food,debit,Credit Card,0,13,0,Afternoon
USR_0011,TXN_H_0005499,2025-03-31 13:18:00,Rapido Bike Taxi,63.96,EXPENSE,Transport,debit,Credit Card,0,13,0,Afternoon
USR_0003,TXN_H_0001266,2025-03-31 13:27:00,Domino's Pizza,312.09,EXPENSE,Food,debit,Debit Card,0,13,0,Afternoon
USR_0006,TXN_H_0002856,2025-03-31 13:34:00,Zomato Restaurant,460.77,EXPENSE,Food,debit,Paytm,0,13,0,Afternoon
USR_0023,TXN_H_0011864,2025-03-31 14:02:00,Ola Cabs Commute,47.25,EXPENSE,Transport,debit,UPI,0,14,0,Afternoon
USR_0018,TXN_H_0009212,2025-03-31 14:13:00,Ola Cabs Commute,102.03,EXPENSE,Transport,debit,UPI,0,14,0,Afternoon
USR_0032,TXN_H_0016653,2025-03-31 14:20:00,Ola Cabs Commute,37.28,EXPENSE,Transport,debit,UPI,0,14,0,Afternoon
USR_0019,TXN_H_0009750,2025-03-31 14:25:00,Uber India Rides,176.46,EXPENSE,Transport,debit,Paytm,0,14,0,Afternoon
USR_0009,TXN_H_0004464,2025-03-31 14:37:00,Starbucks India,434.9,EXPENSE,Food,debit,Debit Card,0,14,0,Afternoon
USR_0021,TXN_H_0010773,2025-03-31 14:51:00,BigBasket Supermarket,1394.48,EXPENSE,Groceries,debit,UPI,0,14,0,Afternoon
USR_0035,TXN_H_0018296,2025-03-31 15:03:00,Starbucks India,516.89,EXPENSE,Food,debit,Credit Card,0,15,0,Afternoon
USR_0003,TXN_H_0001265,2025-03-31 15:14:00,Starbucks India,634.66,EXPENSE,Food,debit,Paytm,0,15,0,Afternoon
USR_0022,TXN_H_0011304,2025-03-31 15:17:00,Zomato Restaurant,403.94,EXPENSE,Food,debit,Credit Card,0,15,0,Afternoon
USR_0032,TXN_H_0016652,2025-03-31 15:18:00,Swiggy Food Order,519.16,EXPENSE,Food,debit,Paytm,0,15,0,Afternoon
USR_0034,TXN_H_0017733,2025-03-31 16:15:00,Swiggy Food Order,512.32,EXPENSE,Food,debit,Debit Card,0,16,0,Afternoon
USR_0021,TXN_H_0010774,2025-03-31 16:20:00,Namma Metro / Delhi Metro DMRC,200.56,EXPENSE,Transport,debit,Paytm,0,16,0,Afternoon
USR_0013,TXN_H_0006610,2025-03-31 16:43:00,Rapido Bike Taxi,191.41,EXPENSE,Transport,debit,Credit Card,0,16,0,Afternoon
USR_0008,TXN_H_0003918,2025-03-31 16:50:00,Swiggy Food Order,442.56,EXPENSE,Food,debit,Debit Card,0,16,0,Afternoon
USR_0040,TXN_H_0020880,2025-03-31 16:52:00,Starbucks India,487.09,EXPENSE,Food,debit,Debit Card,0,16,0,Afternoon
USR_0001,TXN_H_0000188,2025-03-31 17:05:00,Starbucks India,346.9,EXPENSE,Food,debit,Paytm,0,17,0,Evening
USR_0005,TXN_H_0002341,2025-03-31 17:06:00,DMart Supercenter,1952.41,EXPENSE,Groceries,debit,Credit Card,0,17,0,Evening
USR_0016,TXN_H_0008174,2025-03-31 17:20:00,Starbucks India,297.38,EXPENSE,Food,debit,Credit Card,0,17,0,Evening
USR_0020,TXN_H_0010272,2025-03-31 17:48:00,DMart Supercenter,2753.59,EXPENSE,Groceries,debit,UPI,0,17,0,Evening
USR_0015,TXN_H_0007648,2025-03-31 18:05:00,Ola Cabs Commute,336.68,EXPENSE,Transport,debit,UPI,0,18,0,Evening
USR_0037,TXN_H_0019328,2025-03-31 18:13:00,Haldiram's,495.9,EXPENSE,Food,debit,Credit Card,0,18,0,Evening
USR_0026,TXN_H_0013462,2025-03-31 18:32:00,Haldiram's,473.82,EXPENSE,Food,debit,Paytm,0,18,0,Evening
USR_0036,TXN_H_0018809,2025-03-31 18:46:00,Domino's Pizza,425.08,EXPENSE,Food,debit,Credit Card,0,18,0,Evening
USR_0013,TXN_H_0006608,2025-03-31 19:01:00,Starbucks India,322.39,EXPENSE,Food,debit,Credit Card,0,19,0,Evening
USR_0026,TXN_H_0013463,2025-03-31 19:07:00,Namma Metro / Delhi Metro DMRC,494.31,EXPENSE,Transport,debit,Paytm,0,19,0,Evening
USR_0040,TXN_H_0020881,2025-03-31 19:10:00,Rapido Bike Taxi,472.72,EXPENSE,Transport,debit,Credit Card,0,19,0,Evening
USR_0032,TXN_H_0016651,2025-03-31 19:27:00,Domino's Pizza,411.46,EXPENSE,Food,debit,Credit Card,0,19,0,Evening
USR_0020,TXN_H_0010273,2025-03-31 19:31:00,Uber India Rides,337.7,EXPENSE,Transport,debit,UPI,0,19,0,Evening
USR_0002,TXN_H_0000731,2025-03-31 19:32:00,Amazon India Marketplace,3710.51,EXPENSE,Shopping,debit,Debit Card,0,19,0,Evening
USR_0006,TXN_H_0002858,2025-03-31 19:42:00,Ola Cabs Commute,86.2,EXPENSE,Transport,debit,Credit Card,0,19,0,Evening
USR_0001,TXN_H_0000189,2025-03-31 19:52:00,Uber India Rides,46.4,EXPENSE,Transport,debit,Credit Card,0,19,0,Evening
USR_0034,TXN_H_0017734,2025-03-31 20:00:00,Domino's Pizza,339.27,EXPENSE,Food,debit,Paytm,0,20,0,Evening
USR_0001,TXN_H_0000187,2025-03-31 20:10:00,Haldiram's,433.79,EXPENSE,Food,debit,Credit Card,0,20,0,Evening
USR_0009,TXN_H_0004465,2025-03-31 20:16:00,Zomato Restaurant,505.83,EXPENSE,Food,debit,UPI,0,20,0,Evening
USR_0016,TXN_H_0008175,2025-03-31 20:31:00,Haldiram's,264.99,EXPENSE,Food,debit,UPI,0,20,0,Evening
USR_0011,TXN_H_0005498,2025-03-31 20:44:00,Starbucks India,332.04,EXPENSE,Food,debit,Paytm,0,20,0,Evening
USR_0024,TXN_H_0012394,2025-03-31 21:04:00,Chai Point,663.14,EXPENSE,Food,debit,Credit Card,0,21,0,Evening
USR_0021,TXN_H_0010772,2025-03-31 21:27:00,Starbucks India,614.52,EXPENSE,Food,debit,Credit Card,0,21,0,Evening
USR_0016,TXN_H_0008176,2025-03-31 21:58:00,Croma Electronics,2938.01,EXPENSE,Shopping,debit,Debit Card,0,21,0,Evening
USR_0030,TXN_H_0015590,2025-04-01 04:00:00,Netflix India Monthly Plan,199.0,EXPENSE,Subscriptions,debit,UPI AutoPay,1,4,0,Night
USR_0034,TXN_H_0017736,2025-04-01 04:00:00,Netflix India Monthly Plan,649.0,EXPENSE,Subscriptions,debit,UPI AutoPay,1,4,0,Night
USR_0035,TXN_H_0018299,2025-04-01 07:45:00,Rapido Bike Taxi,194.98,EXPENSE,Transport,debit,Paytm,1,7,0,Morning
USR_0038,TXN_H_0019865,2025-04-01 08:00:00,Cult.fit Elite Gym Membership,2039.36,EXPENSE,Personal Care,debit,Credit Card,1,8,0,Morning
USR_0006,TXN_H_0002860,2025-04-01 08:21:00,Namma Metro / Delhi Metro DMRC,322.52,EXPENSE,Transport,debit,Credit Card,1,8,0,Morning
USR_0022,TXN_H_0011307,2025-04-01 08:30:00,Swiggy Food Order,359.04,EXPENSE,Food,debit,Debit Card,1,8,0,Morning
USR_0005,TXN_H_0002344,2025-04-01 08:44:00,Chai Point,372.1,EXPENSE,Food,debit,Paytm,1,8,0,Morning
USR_0032,TXN_H_0016654,2025-04-01 08:58:00,Starbucks India,485.94,EXPENSE,Food,debit,UPI,1,8,0,Morning
USR_0037,TXN_H_0019330,2025-04-01 08:58:00,Swiggy Food Order,407.13,EXPENSE,Food,debit,Debit Card,1,8,0,Morning
USR_0011,TXN_H_0005500,2025-04-01 09:21:00,Chai Point,323.36,EXPENSE,Food,debit,UPI,1,9,0,Morning
USR_0021,TXN_H_0010777,2025-04-01 09:25:00,Ola Cabs Commute,311.23,EXPENSE,Transport,debit,UPI,1,9,0,Morning
USR_0032,TXN_H_0016655,2025-04-01 09:28:00,Zomato Restaurant,604.23,EXPENSE,Food,debit,Debit Card,1,9,0,Morning
USR_0008,TXN_H_0003920,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,48491.73,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0014,TXN_H_0007118,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,51717.97,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0015,TXN_H_0007649,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,69403.85,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0016,TXN_H_0008177,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,170708.01,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0018,TXN_H_0009213,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,131053.81,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0027,TXN_H_0013976,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,110355.7,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0029,TXN_H_0015021,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,138661.63,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0035,TXN_H_0018298,2025-04-01 09:30:00,TCS / Infosys Monthly Payroll Salary,161075.81,INCOME,Salary,credit,Direct Deposit,1,9,0,Morning
USR_0013,TXN_H_0006611,2025-04-01 10:35:00,Starbucks India,505.79,EXPENSE,Food,debit,UPI,1,10,0,Morning
USR_0026,TXN_H_0013466,2025-04-01 11:13:00,Rapido Bike Taxi,190.46,EXPENSE,Transport,debit,Credit Card,1,11,0,Morning
USR_0029,TXN_H_0015023,2025-04-01 11:22:00,Ola Cabs Commute,45.23,EXPENSE,Transport,debit,UPI,1,11,0,Morning
USR_0034,TXN_H_0017739,2025-04-01 11:22:00,Uber India Rides,48.67,EXPENSE,Transport,debit,Credit Card,1,11,0,Morning
USR_0005,TXN_H_0002343,2025-04-01 11:25:00,Zomato Restaurant,239.64,EXPENSE,Food,debit,Credit Card,1,11,0,Morning
USR_0003,TXN_H_0001268,2025-04-01 11:31:00,Starbucks India,381.78,EXPENSE,Food,debit,Debit Card,1,11,0,Morning
USR_0013,TXN_H_0006613,2025-04-01 11:59:00,Namma Metro / Delhi Metro DMRC,314.55,EXPENSE,Transport,debit,Credit Card,1,11,0,Morning
USR_0034,TXN_H_0017738,2025-04-01 11:59:00,DMart Supercenter,1648.59,EXPENSE,Groceries,debit,Debit Card,1,11,0,Morning
USR_0033,TXN_H_0017188,2025-04-01 12:02:00,Haldiram's,348.75,EXPENSE,Food,debit,UPI,1,12,0,Afternoon
USR_0010,TXN_H_0004975,2025-04-01 12:18:00,Rapido Bike Taxi,119.18,EXPENSE,Transport,debit,Credit Card,1,12,0,Afternoon
USR_0034,TXN_H_0017737,2025-04-01 12:22:00,Haldiram's,493.39,EXPENSE,Food,debit,Debit Card,1,12,0,Afternoon
USR_0031,TXN_H_0016117,2025-04-01 12:24:00,Swiggy Food Order,244.28,EXPENSE,Food,debit,UPI,1,12,0,Afternoon
USR_0036,TXN_H_0018810,2025-04-01 12:52:00,Namma Metro / Delhi Metro DMRC,51.84,EXPENSE,Transport,debit,UPI,1,12,0,Afternoon
USR_0027,TXN_H_0013978,2025-04-01 13:29:00,Haldiram's,405.82,EXPENSE,Food,debit,Paytm,1,13,0,Afternoon
USR_0002,TXN_H_0000732,2025-04-01 13:33:00,Domino's Pizza,168.08,EXPENSE,Food,debit,Credit Card,1,13,0,Afternoon
USR_0023,TXN_H_0011867,2025-04-01 13:42:00,Ola Cabs Commute,481.2,EXPENSE,Transport,debit,Credit Card,1,13,0,Afternoon
USR_0023,TXN_H_0011865,2025-04-01 13:45:00,Starbucks India,348.61,EXPENSE,Food,debit,Paytm,1,13,0,Afternoon
USR_0007,TXN_H_0003377,2025-04-01 14:03:00,Blinkit Quick Commerce,2527.0,EXPENSE,Groceries,debit,Credit Card,1,14,0,Afternoon
USR_0024,TXN_H_0012395,2025-04-01 14:05:00,Zomato Restaurant,495.12,EXPENSE,Food,debit,Credit Card,1,14,0,Afternoon
USR_0013,TXN_H_0006612,2025-04-01 14:08:00,Zepto Groceries,2471.96,EXPENSE,Groceries,debit,Debit Card,1,14,0,Afternoon
USR_0029,TXN_H_0015022,2025-04-01 14:12:00,Starbucks India,289.57,EXPENSE,Food,debit,UPI,1,14,0,Afternoon
USR_0038,TXN_H_0019867,2025-04-01 14:14:00,Zomato Restaurant,311.86,EXPENSE,Food,debit,UPI,1,14,0,Afternoon
USR_0026,TXN_H_0013464,2025-04-01 14:24:00,Swiggy Food Order,327.89,EXPENSE,Food,debit,Paytm,1,14,0,Afternoon
