user_id,transaction_id,date,merchant,amount,category,subcategory,transaction_type,payment_method,day_of_week,hour,is_weekend,time_of_day
USR_0029,TXN_H_0015087,2025-04-27 14:27:00,Zomato Restaurant,387.39,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0011,TXN_H_0005548,2025-04-27 14:38:00,Swiggy Food Order,329.33,EXPENSE,Food,debit,UPI,6,14,1,Afternoon
USR_0019,TXN_H_0009805,2025-04-27 14:48:00,Zomato Restaurant,594.12,EXPENSE,Food,debit,UPI,6,14,1,Afternoon
USR_0031,TXN_H_0016174,2025-04-27 14:49:00,Starbucks India,565.58,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0035,TXN_H_0018360,2025-04-27 14:54:00,Zomato Restaurant,709.01,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0001,TXN_H_0000253,2025-04-27 14:56:00,Haldiram's,613.0,EXPENSE,Food,debit,UPI,6,14,1,Afternoon
USR_0021,TXN_H_0010837,2025-04-27 15:07:00,Swiggy Food Order,527.26,EXPENSE,Food,debit,Credit Card,6,15,1,Afternoon
USR_0021,TXN_H_0010839,2025-04-27 15:07:00,Nykaa E-Retail,3290.46,EXPENSE,Shopping,debit,UPI,6,15,1,Afternoon
USR_0032,TXN_H_0016707,2025-04-27 15:09:00,BigBasket Supermarket,1035.42,EXPENSE,Groceries,debit,UPI,6,15,1,Afternoon
USR_0033,TXN_H_0017249,2025-04-27 15:23:00,Croma Electronics,4681.06,EXPENSE,Shopping,debit,Debit Card,6,15,1,Afternoon
USR_0009,TXN_H_0004527,2025-04-27 15:26:00,Zomato Restaurant,349.45,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0012,TXN_H_0006124,2025-04-27 15:31:00,Starbucks India,462.42,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0005,TXN_H_0002404,2025-04-27 15:44:00,Haldiram's,441.44,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0005,TXN_H_0002402,2025-04-27 15:46:00,Haldiram's,298.24,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0029,TXN_H_0015086,2025-04-27 15:59:00,Zomato Restaurant,545.86,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0001,TXN_H_0000254,2025-04-27 16:03:00,Chai Point,854.39,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0020,TXN_H_0010329,2025-04-27 16:16:00,DMart Supercenter,2960.88,EXPENSE,Groceries,debit,UPI,6,16,1,Afternoon
USR_0007,TXN_H_0003434,2025-04-27 16:58:00,Haldiram's,463.34,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0014,TXN_H_0007171,2025-04-27 17:01:00,Haldiram's,494.65,EXPENSE,Food,debit,Credit Card,6,17,1,Evening
USR_0026,TXN_H_0013525,2025-04-27 17:28:00,Starbucks India,488.42,EXPENSE,Food,debit,Debit Card,6,17,1,Evening
USR_0007,TXN_H_0003435,2025-04-27 17:31:00,Domino's Pizza,203.93,EXPENSE,Food,debit,Debit Card,6,17,1,Evening
USR_0010,TXN_H_0005022,2025-04-27 17:37:00,Croma Electronics,3248.86,EXPENSE,Shopping,debit,Credit Card,6,17,1,Evening
USR_0031,TXN_H_0016173,2025-04-27 17:41:00,Chai Point,629.48,EXPENSE,Food,debit,UPI,6,17,1,Evening
USR_0037,TXN_H_0019378,2025-04-27 17:51:00,Starbucks India,509.38,EXPENSE,Food,debit,Paytm,6,17,1,Evening
USR_0004,TXN_H_0001863,2025-04-27 17:56:00,Amazon India Marketplace,2190.49,EXPENSE,Shopping,debit,Credit Card,6,17,1,Evening
USR_0030,TXN_H_0015651,2025-04-27 17:58:00,DMart Supercenter,2788.14,EXPENSE,Groceries,debit,Debit Card,6,17,1,Evening
USR_0022,TXN_H_0011362,2025-04-27 18:16:00,BigBasket Supermarket,1319.68,EXPENSE,Groceries,debit,Credit Card,6,18,1,Evening
USR_0031,TXN_H_0016172,2025-04-27 18:17:00,Haldiram's,629.82,EXPENSE,Food,debit,Debit Card,6,18,1,Evening
USR_0037,TXN_H_0019376,2025-04-27 18:21:00,Starbucks India,577.47,EXPENSE,Food,debit,Credit Card,6,18,1,Evening
USR_0012,TXN_H_0006123,2025-04-27 18:23:00,Zomato Restaurant,265.22,EXPENSE,Food,debit,Paytm,6,18,1,Evening
USR_0040,TXN_H_0020931,2025-04-27 18:25:00,DMart Supercenter,1415.98,EXPENSE,Groceries,debit,Debit Card,6,18,1,Evening
USR_0037,TXN_H_0019377,2025-04-27 18:31:00,Haldiram's,787.06,EXPENSE,Food,debit,Debit Card,6,18,1,Evening
USR_0019,TXN_H_0009804,2025-04-27 18:39:00,Chai Point,669.3,EXPENSE,Food,debit,Debit Card,6,18,1,Evening
USR_0005,TXN_H_0002405,2025-04-27 18:51:00,Blinkit Quick Commerce,2489.44,EXPENSE,Groceries,debit,Debit Card,6,18,1,Evening
USR_0032,TXN_H_0016706,2025-04-27 19:03:00,Starbucks India,673.15,EXPENSE,Food,debit,Credit Card,6,19,1,Evening
USR_0025,TXN_H_0013007,2025-04-27 19:07:00,Chai Point,491.32,EXPENSE,Food,debit,UPI,6,19,1,Evening
USR_0001,TXN_H_0000255,2025-04-27 19:09:00,Blinkit Quick Commerce,2680.21,EXPENSE,Groceries,debit,UPI,6,19,1,Evening
USR_0038,TXN_H_0019916,2025-04-27 19:09:00,Zomato Restaurant,834.64,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0033,TXN_H_0017245,2025-04-27 19:11:00,Starbucks India,456.81,EXPENSE,Food,debit,Credit Card,6,19,1,Evening
USR_0016,TXN_H_0008232,2025-04-27 19:21:00,Chai Point,215.29,EXPENSE,Food,debit,UPI,6,19,1,Evening
USR_0038,TXN_H_0019918,2025-04-27 19:26:00,Haldiram's,887.9,EXPENSE,Food,debit,UPI,6,19,1,Evening
USR_0025,TXN_H_0013008,2025-04-27 19:27:00,Domino's Pizza,418.6,EXPENSE,Food,debit,Debit Card,6,19,1,Evening
USR_0035,TXN_H_0018361,2025-04-27 19:31:00,Swiggy Food Order,868.36,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0022,TXN_H_0011360,2025-04-27 19:42:00,Starbucks India,307.84,EXPENSE,Food,debit,UPI,6,19,1,Evening
USR_0009,TXN_H_0004528,2025-04-27 19:46:00,Haldiram's,332.36,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0034,TXN_H_0017788,2025-04-27 19:55:00,Haldiram's,614.94,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0040,TXN_H_0020930,2025-04-27 19:57:00,Chai Point,677.29,EXPENSE,Food,debit,Paytm,6,19,1,Evening
USR_0002,TXN_H_0000788,2025-04-27 19:59:00,DMart Supercenter,1056.98,EXPENSE,Groceries,debit,UPI,6,19,1,Evening
USR_0020,TXN_H_0010328,2025-04-27 20:04:00,Starbucks India,656.24,EXPENSE,Food,debit,UPI,6,20,1,Evening
USR_0026,TXN_H_0013526,2025-04-27 20:33:00,Blinkit Quick Commerce,2345.1,EXPENSE,Groceries,debit,Debit Card,6,20,1,Evening
USR_0039,TXN_H_0020432,2025-04-27 20:39:00,Haldiram's,240.12,EXPENSE,Food,debit,UPI,6,20,1,Evening
USR_0011,TXN_H_0005550,2025-04-27 20:40:00,Zomato Restaurant,571.15,EXPENSE,Food,debit,Paytm,6,20,1,Evening
USR_0023,TXN_H_0011923,2025-04-27 20:57:00,Chai Point,359.19,EXPENSE,Food,debit,Credit Card,6,20,1,Evening
USR_0004,TXN_H_0001860,2025-04-27 21:02:00,Haldiram's,732.82,EXPENSE,Food,debit,UPI,6,21,1,Evening
USR_0019,TXN_H_0009806,2025-04-27 21:13:00,Chai Point,669.83,EXPENSE,Food,debit,UPI,6,21,1,Evening
USR_0011,TXN_H_0005549,2025-04-27 21:17:00,Swiggy Food Order,417.72,EXPENSE,Food,debit,UPI,6,21,1,Evening
USR_0013,TXN_H_0006669,2025-04-27 21:24:00,Domino's Pizza,424.79,EXPENSE,Food,debit,Paytm,6,21,1,Evening
USR_0006,TXN_H_0002911,2025-04-27 21:43:00,Croma Electronics,4911.33,EXPENSE,Shopping,debit,UPI,6,21,1,Evening
USR_0034,TXN_H_0017789,2025-04-27 22:38:00,Chai Point,864.45,EXPENSE,Food,debit,Credit Card,6,22,1,Night
USR_0038,TXN_H_0019917,2025-04-27 22:38:00,Zomato Restaurant,781.99,EXPENSE,Food,debit,Credit Card,6,22,1,Night
USR_0005,TXN_H_0002403,2025-04-27 22:44:00,Starbucks India,380.58,EXPENSE,Food,debit,Credit Card,6,22,1,Night
USR_0033,TXN_H_0017246,2025-04-27 22:48:00,Chai Point,398.33,EXPENSE,Food,debit,Credit Card,6,22,1,Night
USR_0010,TXN_H_0005024,2025-04-28 04:00:00,Netflix India Monthly Plan,199.0,EXPENSE,Subscriptions,debit,UPI AutoPay,0,4,0,Night
USR_0015,TXN_H_0007693,2025-04-28 04:00:00,Netflix India Monthly Plan,649.0,EXPENSE,Subscriptions,debit,UPI AutoPay,0,4,0,Night
USR_0015,TXN_H_0007694,2025-04-28 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,0,4,0,Night
USR_0022,TXN_H_0011367,2025-04-28 07:25:00,Rapido Bike Taxi,184.11,EXPENSE,Transport,debit,Credit Card,0,7,0,Morning
USR_0009,TXN_H_0004531,2025-04-28 08:13:00,Starbucks India,381.01,EXPENSE,Food,debit,Paytm,0,8,0,Morning
USR_0038,TXN_H_0019921,2025-04-28 08:14:00,Rapido Bike Taxi,187.35,EXPENSE,Transport,debit,Paytm,0,8,0,Morning
USR_0032,TXN_H_0016709,2025-04-28 08:15:00,Chai Point,305.69,EXPENSE,Food,debit,Debit Card,0,8,0,Morning
USR_0017,TXN_H_0008748,2025-04-28 08:18:00,Chai Point,167.07,EXPENSE,Food,debit,Credit Card,0,8,0,Morning
USR_0010,TXN_H_0005025,2025-04-28 08:25:00,Rapido Bike Taxi,103.6,EXPENSE,Transport,debit,UPI,0,8,0,Morning
USR_0012,TXN_H_0006128,2025-04-28 08:45:00,Starbucks India,271.72,EXPENSE,Food,debit,Credit Card,0,8,0,Morning
USR_0007,TXN_H_0003438,2025-04-28 08:54:00,Zomato Restaurant,261.08,EXPENSE,Food,debit,Credit Card,0,8,0,Morning
USR_0001,TXN_H_0000256,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,87007.87,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0006,TXN_H_0002912,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,116907.8,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0012,TXN_H_0006126,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,124684.22,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0022,TXN_H_0011363,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,93553.16,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0023,TXN_H_0011924,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,149773.66,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0031,TXN_H_0016176,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,165655.56,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0036,TXN_H_0018864,2025-04-28 09:30:00,TCS / Infosys Monthly Payroll Salary,117172.84,INCOME,Salary,credit,Direct Deposit,0,9,0,Morning
USR_0031,TXN_H_0016179,2025-04-28 09:35:00,Uber India Rides,496.08,EXPENSE,Transport,debit,Credit Card,0,9,0,Morning
USR_0020,TXN_H_0010331,2025-04-28 09:46:00,Chai Point,615.61,EXPENSE,Food,debit,UPI,0,9,0,Morning
USR_0024,TXN_H_0012453,2025-04-28 09:51:00,Starbucks India,547.38,EXPENSE,Food,debit,UPI,0,9,0,Morning
USR_0001,TXN_H_0000257,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,20079.13,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0002,TXN_H_0000789,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,51612.58,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0003,TXN_H_0001327,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,15343.92,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0004,TXN_H_0001864,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,37003.49,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0005,TXN_H_0002406,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,62896.46,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0006,TXN_H_0002913,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,27378.42,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0007,TXN_H_0003437,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,15516.63,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0010,TXN_H_0005023,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,26463.08,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0011,TXN_H_0005552,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,34200.95,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0012,TXN_H_0006127,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,40398.88,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0013,TXN_H_0006670,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,29376.88,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0017,TXN_H_0008747,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,30655.15,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0019,TXN_H_0009808,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,63994.42,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0020,TXN_H_0010330,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,36674.69,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0021,TXN_H_0010840,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,33675.2,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0022,TXN_H_0011364,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,32099.17,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0023,TXN_H_0011925,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,43231.43,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0024,TXN_H_0012452,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,29189.46,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0028,TXN_H_0014552,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,40093.2,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0030,TXN_H_0015652,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,44834.15,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0031,TXN_H_0016177,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,52760.73,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0032,TXN_H_0016708,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,56944.62,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0033,TXN_H_0017250,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,30953.24,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0034,TXN_H_0017792,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,13243.16,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0036,TXN_H_0018865,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,26837.21,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0037,TXN_H_0019379,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,16090.37,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0038,TXN_H_0019919,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,15878.88,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0040,TXN_H_0020932,2025-04-28 10:15:00,NoBroker RentPay / Landlord Transfer,24124.48,EXPENSE,Rent & Housing,debit,UPI,0,10,0,Morning
USR_0008,TXN_H_0003986,2025-04-28 10:16:00,Uber India Rides,187.28,EXPENSE,Transport,debit,Credit Card,0,10,0,Morning
USR_0020,TXN_H_0010333,2025-04-28 10:17:00,Blinkit Quick Commerce,1392.49,EXPENSE,Groceries,debit,Debit Card,0,10,0,Morning
USR_0016,TXN_H_0008234,2025-04-28 10:26:00,Zomato Restaurant,275.19,EXPENSE,Food,debit,UPI,0,10,0,Morning
USR_0023,TXN_H_0011927,2025-04-28 10:35:00,Uber India Rides,503.76,EXPENSE,Transport,debit,Credit Card,0,10,0,Morning
USR_0022,TXN_H_0011366,2025-04-28 10:43:00,Chai Point,375.8,EXPENSE,Food,debit,UPI,0,10,0,Morning
USR_0005,TXN_H_0002407,2025-04-28 10:44:00,Rapido Bike Taxi,67.8,EXPENSE,Transport,debit,Credit Card,0,10,0,Morning
USR_0029,TXN_H_0015089,2025-04-28 10:48:00,Domino's Pizza,473.54,EXPENSE,Food,debit,Paytm,0,10,0,Morning
USR_0028,TXN_H_0014553,2025-04-28 10:52:00,Haldiram's,392.5,EXPENSE,Food,debit,UPI,0,10,0,Morning
USR_0040,TXN_H_0020935,2025-04-28 11:13:00,DMart Supercenter,1533.81,EXPENSE,Groceries,debit,Credit Card,0,11,0,Morning
USR_0020,TXN_H_0010334,2025-04-28 11:31:00,Namma Metro / Delhi Metro DMRC,44.44,EXPENSE,Transport,debit,Credit Card,0,11,0,Morning
USR_0029,TXN_H_0015088,2025-04-28 11:52:00,Domino's Pizza,410.28,EXPENSE,Food,debit,UPI,0,11,0,Morning
USR_0030,TXN_H_0015653,2025-04-28 11:54:00,Rapido Bike Taxi,471.62,EXPENSE,Transport,debit,Paytm,0,11,0,Morning
USR_0019,TXN_H_0009809,2025-04-28 12:02:00,Domino's Pizza,584.03,EXPENSE,Food,debit,Paytm,0,12,0,Afternoon
USR_0026,TXN_H_0013527,2025-04-28 12:05:00,Uber India Rides,47.79,EXPENSE,Transport,debit,Paytm,0,12,0,Afternoon
USR_0039,TXN_H_0020434,2025-04-28 12:12:00,Domino's Pizza,177.06,EXPENSE,Food,debit,Paytm,0,12,0,Afternoon
USR_0025,TXN_H_0013009,2025-04-28 12:17:00,Rapido Bike Taxi,57.8,EXPENSE,Transport,debit,Credit Card,0,12,0,Afternoon
USR_0001,TXN_H_0000260,2025-04-28 12:21:00,Ola Cabs Commute,93.36,EXPENSE,Transport,debit,Credit Card,0,12,0,Afternoon
USR_0021,TXN_H_0010841,2025-04-28 12:23:00,Starbucks India,425.91,EXPENSE,Food,debit,Paytm,0,12,0,Afternoon
USR_0023,TXN_H_0011926,2025-04-28 12:47:00,Starbucks India,448.99,EXPENSE,Food,debit,Paytm,0,12,0,Afternoon
USR_0016,TXN_H_0008236,2025-04-28 12:52:00,Uber India Rides,192.43,EXPENSE,Transport,debit,Credit Card,0,12,0,Afternoon
USR_0039,TXN_H_0020435,2025-04-28 13:25:00,Chai Point,243.19,EXPENSE,Food,debit,Debit Card,0,13,0,Afternoon
USR_0001,TXN_H_0000261,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,21806.22,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0002,TXN_H_0000791,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,27228.5,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0003,TXN_H_0001329,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,12122.71,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0004,TXN_H_0001867,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,42591.63,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0005,TXN_H_0002408,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,50989.68,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0006,TXN_H_0002914,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,19998.19,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0007,TXN_H_0003441,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,19648.14,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0010,TXN_H_0005026,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,12915.22,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0011,TXN_H_0005554,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,27901.12,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0012,TXN_H_0006129,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,28524.56,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0013,TXN_H_0006674,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,12905.19,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0017,TXN_H_0008751,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,32915.0,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0019,TXN_H_0009810,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,50433.87,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0020,TXN_H_0010335,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,15161.34,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0021,TXN_H_0010842,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,22046.4,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0022,TXN_H_0011368,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,20463.02,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0023,TXN_H_0011928,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,23815.58,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0024,TXN_H_0012455,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,17732.56,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0028,TXN_H_0014554,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,20800.55,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0030,TXN_H_0015654,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,39422.71,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0031,TXN_H_0016180,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,46961.18,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0032,TXN_H_0016712,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,23707.76,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0033,TXN_H_0017252,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,24024.37,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0034,TXN_H_0017793,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,14053.45,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0036,TXN_H_0018867,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,26028.97,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0037,TXN_H_0019380,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,18547.98,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0038,TXN_H_0019923,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,13466.53,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0040,TXN_H_0020936,2025-04-28 14:00:00,Groww / Zerodha Mutual Fund SIP,23286.38,TRANSFER,Investment,transfer,UPI AutoPay,0,14,0,Afternoon
USR_0032,TXN_H_0016710,2025-04-28 14:03:00,Chai Point,366.45,EXPENSE,Food,debit,Paytm,0,14,0,Afternoon
USR_0013,TXN_H_0006671,2025-04-28 14:06:00,Domino's Pizza,340.83,EXPENSE,Food,debit,Credit Card,0,14,0,Afternoon
USR_0020,TXN_H_0010332,2025-04-28 14:18:00,Haldiram's,374.77,EXPENSE,Food,debit,Credit Card,0,14,0,Afternoon
USR_0040,TXN_H_0020934,2025-04-28 14:30:00,Zomato Restaurant,741.93,EXPENSE,Food,debit,UPI,0,14,0,Afternoon
USR_0001,TXN_H_0000259,2025-04-28 14:43:00,Starbucks India,357.2,EXPENSE,Food,debit,Debit Card,0,14,0,Afternoon
USR_0017,TXN_H_0008750,2025-04-28 14:50:00,Ola Cabs Commute,58.15,EXPENSE,Transport,debit,Credit Card,0,14,0,Afternoon
USR_0033,TXN_H_0017251,2025-04-28 15:04:00,Namma Metro / Delhi Metro DMRC,330.02,EXPENSE,Transport,debit,UPI,0,15,0,Afternoon
USR_0009,TXN_H_0004530,2025-04-28 15:05:00,Swiggy Food Order,391.28,EXPENSE,Food,debit,Credit Card,0,15,0,Afternoon
USR_0039,TXN_H_0020436,2025-04-28 15:08:00,Ola Cabs Commute,41.29,EXPENSE,Transport,debit,Paytm,0,15,0,Afternoon
USR_0014,TXN_H_0007172,2025-04-28 15:12:00,Zomato Restaurant,320.66,EXPENSE,Food,debit,Credit Card,0,15,0,Afternoon
USR_0024,TXN_H_0012454,2025-04-28 15:25:00,Ola Cabs Commute,485.26,EXPENSE,Transport,debit,UPI,0,15,0,Afternoon
USR_0013,TXN_H_0006673,2025-04-28 15:34:00,Ola Cabs Commute,472.24,EXPENSE,Transport,debit,Paytm,0,15,0,Afternoon
USR_0016,TXN_H_0008235,2025-04-28 15:42:00,Zomato Restaurant,254.72,EXPENSE,Food,debit,Paytm,0,15,0,Afternoon
USR_0035,TXN_H_0018363,2025-04-28 16:56:00,Uber India Rides,201.55,EXPENSE,Transport,debit,Credit Card,0,16,0,Afternoon
USR_0027,TXN_H_0014035,2025-04-28 16:57:00,Ola Cabs Commute,317.85,EXPENSE,Transport,debit,Paytm,0,16,0,Afternoon
USR_0032,TXN_H_0016711,2025-04-28 17:01:00,Uber India Rides,86.2,EXPENSE,Transport,debit,Paytm,0,17,0,Evening
USR_0011,TXN_H_0005553,2025-04-28 17:17:00,BigBasket Supermarket,1478.17,EXPENSE,Groceries,debit,UPI,0,17,0,Evening
USR_0017,TXN_H_0008749,2025-04-28 17:29:00,Starbucks India,380.3,EXPENSE,Food,debit,UPI,0,17,0,Evening
USR_0031,TXN_H_0016178,2025-04-28 18:04:00,Domino's Pizza,316.91,EXPENSE,Food,debit,Paytm,0,18,0,Evening
USR_0040,TXN_H_0020933,2025-04-28 18:13:00,Swiggy Food Order,291.68,EXPENSE,Food,debit,Credit Card,0,18,0,Evening
USR_0008,TXN_H_0003984,2025-04-28 18:23:00,Chai Point,344.34,EXPENSE,Food,debit,UPI,0,18,0,Evening
